"delta_cost","delta_qaly"
494.869503149606,0.0145308412423806
317.818463779528,0.00140052924595924
844.0853,-0.0130076584369459
410.300324409449,0.0053511509213299
1068.40904251969,0.00496250545683843
593.250877165354,0.0114173336135858
1381.41723622047,0.00132248971958587
1179.94144645669,0.0139053177901017
1314.75778031496,0.00923331554808215
1244.47576062992,0.00821579438093852
694.494468503937,0.00120465434633812
235.547804724409,0.00350065482061149
1227.95726456693,-0.00328175610492221
2055.68603070866,-0.00840518035861534
1030.20834094488,0.000434445181005355
1070.74210629921,0.00795514883021553
1635.66334330709,0.0141279783558883
1511.96716062992,-0.00575918769907355
770.26335511811,0.00582533805450909
1223.96418346457,0.012291419424728
2099.06537716535,-0.00329105833023439
2056.26451653543,0.0135159501366231
746.861796062992,0.0025545117948552
1409.33266850394,0.00494606757317553
916.140118897638,0.009723714207182
1252.03551338583,0.0204454612577945
1209.0548976378,0.00315897319816544
614.634003149607,0.00135800632723784
1726.57093543307,0.0150337219141242
1729.77051338583,-0.000358723126754945
1032.30607795276,-0.000740232932895699
1516.38406850394,-0.00231947700582601
874.41553464567,-0.000671495631834523
1651.89887716535,0.00409054309689728
1055.85725354331,-0.00600740513185338
1392.41562283465,0.000139802853185447
1015.67135354331,0.00127586002468377
1150.35226141732,-0.00787234501231494
1081.62238110236,-0.00439437986062831
1501.1223015748,-0.00190912275595941
831.964346456693,-0.0172149805709605
2060.9328503937,0.00811449390181464
1388.64058897638,0.00322432591203307
956.618594488189,0.0100050122071497
1876.81052204724,0.00184167892771103
1917.82440866142,-7.7209547985152e-05
1248.75854724409,0.00911643950050391
1262.71211732283,0.00724962408446378
725.500760629921,0.011391324031108
2165.90379212598,0.00902875282273494
371.528522047244,0.00282450268665083
1089.86292519685,0.00316989226449363
2117.0161007874,0.00964977067804923
317.319859055118,0.0290694002058777
1423.9788023622,0.0130449320118353
577.551627559055,-0.00704362776008235
1323.23787165354,0.00304690455787483
953.359457480315,0.0126482993527246
1463.86010866142,-0.00334474823090644
1131.04067165354,0.0121765159231893
1149.90463779528,-0.0109200040959972
860.980041732284,0.0171736972303513
1655.22712992126,0.00894851439257978
1148.76776377953,0.00442089605329107
622.180145669292,0.0026860148641584
1261.92011574803,0.0037399904067433
1744.33396929134,0.00214548335462174
800.733997637795,0.0128022441753302
618.203481889764,0.00548395824238603
2262.55912755905,0.00359823656539851
1553.2098023622,-0.000526508108457696
1009.4907480315,0.00295989695333258
860.355209448819,0.00724028952233127
1385.30255275591,0.0210495885139614
545.91897007874,0.0140863069734353
696.789445669292,0.00933788204605841
1138.02899527559,0.00279040889909296
1542.64568110236,0.0242256894479566
300.744470866141,0.00306308374697516
1714.2797976378,-0.00305435280548863
1489.45775354331,0.00573323201129633
1306.22641968504,0.0140881286143134
1767.47161732283,0.00565708957838175
1698.65885905512,-0.00414316588249877
965.239271653544,-0.0155393404366549
831.72127480315,0.00526399241162616
1003.45474488189,0.00938254997386107
1345.94341811024,0.0104186001390483
513.404722834646,0.00936893617250616
487.95115984252,0.0177056271456828
1892.39822362205,0.000245835287016216
779.337758267717,0.00709405164190206
1704.43202992126,0.0158007512921255
697.768556692913,0.00676632874689431
1342.89876535433,0.0177603518246051
1544.05302125984,0.00292788350121533
1870.47001574803,-0.0147240860806157
1395.03126614173,0.0241861846324651
1576.46469527559,-0.00365182945560963
1426.75635433071,-0.00147107740895838
1159.98695275591,0.000319142858682717
1726.76792677165,-0.0239234910831218
477.952333070866,-0.00833408246967075
1593.12618661417,-0.0119048219588568
1152.93267795276,0.0113360172894199
1349.16024724409,0.00660260742561183
708.952935433071,0.00355619869898192
1132.36345511811,-0.0104579756072585
1055.76060551181,-0.00539794230033359
1027.45922283465,-0.00654512333802217
2071.33637165354,-0.0140782551051755
1147.6156023622,-0.00710273946762816
492.312292913386,-0.000641788872900118
1511.4781,0.00643164265657759
1396.59714724409,0.0140346650713835
1297.41443779528,-0.00334803580763904
1137.55434488189,0.00514726726920942
912.891569291339,0.000578236242030322
922.48864015748,-0.00770980937444421
1477.64302677165,0.00104775609414327
1063.02382125984,0.000284898165963346
804.460167716536,0.00952888486475126
1425.75343622047,0.0155135464329793
1385.35091811024,0.00307000382652374
1551.66175354331,0.00360371226697279
1592.49948188976,-0.00334489913606795
1837.93029685039,-0.00427852781236021
1147.40207401575,0.00428643955439863
2016.5783992126,-0.00796456962386888
613.194826771653,0.0176202148242763
1320.42081417323,0.0136680517604704
675.128080314961,-0.00154289748689011
1230.41187165354,-0.00842879701638938
190.236290551181,0.021823710434553
